SHOP_ID,DATE,N_TRANS
10,28/05/22,393
20,2/09/21,817
16,9/12/22,754
20,27/05/21,1370
98,26/05/21,200
20,19/09/21,937
2,15/01/22,453
88,11/06/22,155
51,9/04/21,86
82,15/10/22,72
47,28/06/22,135
60,17/06/21,215
2,5/07/21,600
20,20/11/21,1040
21,25/12/22,367
10,25/09/22,262
98,26/03/21,525
11,20/01/21,81
8,31/12/22,145
16,26/01/21,825
38,15/10/21,559
100,8/02/21,2041
34,13/05/21,235
11,9/01/21,95
16,7/10/21,583
100,9/06/22,1542
16,2/06/22,653
96,29/04/21,296
68,29/10/21,1221
10,23/12/22,337
34,14/06/21,194
12,28/12/21,116
11,5/09/22,77
57,19/09/21,189
10,8/04/21,338
53,26/02/22,240
38,7/04/22,450
98,3/01/22,209
20,18/09/22,1064
34,30/04/22,270
100,31/10/21,1681
85,23/04/21,209
86,31/01/21,1886
20,4/10/21,836
21,20/12/22,361
8,6/11/21,45
21,13/04/22,458
16,9/08/21,663
15,3/09/21,1317
21,30/10/22,344
10,19/12/21,342
100,10/05/21,1969
20,23/02/22,1235
34,29/01/22,299
40,26/02/21,171
11,3/08/22,73
53,20/08/22,281
47,1/11/22,132
98,4/12/21,759
100,2/06/22,1682
10,25/03/22,245
68,27/01/21,1631
23,10/04/21,170
65,24/01/21,8
96,26/02/21,375
53,23/01/22,204
56,29/03/21,12
59,12/05/22,62
30,28/09/22,38
100,25/04/22,1592
20,14/09/22,1241
18,20/04/22,134
76,15/07/22,66
47,1/02/21,138
40,25/06/22,218
46,7/03/22,16
98,7/11/22,167
100,19/08/22,1816
45,5/11/21,129
57,1/06/21,473
10,20/10/21,539
19,6/02/21,375
51,17/10/22,32
23,15/09/22,67
10,17/03/21,513
2,8/10/21,256
96,12/01/21,384
47,28/11/21,211
20,25/11/21,1273
21,31/01/21,329
19,20/01/21,225
38,19/01/22,281
40,3/02/22,105
21,21/07/21,544
85,8/12/21,138
85,7/11/21,103
16,15/05/21,734
86,9/09/22,1717
53,27/07/22,134
16,22/01/22,614
21,2/01/22,319
34,31/05/22,251
21,29/08/22,355
60,26/10/22,208
11,28/01/21,85
32,21/01/21,59
96,20/03/22,102
85,2/10/21,110
72,21/07/21,45
27,17/05/22,4
12,23/04/21,88
20,20/06/21,1083
19,9/10/21,472
12,27/02/21,65
19,9/02/22,188
38,8/04/21,396
16,13/06/22,539
8,23/04/21,51
58,5/03/22,34
21,21/10/21,456
13,19/06/22,16
23,8/04/21,77
12,5/11/21,62
27,13/10/21,59
2,25/04/22,411
59,27/04/21,78
98,26/04/22,171
66,21/05/22,21
26,21/11/22,166
57,19/06/22,337
38,25/02/22,462
68,19/03/22,1216
47,12/10/22,161
10,24/01/21,296
46,15/07/22,31
18,8/02/21,160
34,30/06/21,238
94,27/10/21,44
60,18/10/21,186
74,17/01/22,8
53,24/09/22,306
3,22/05/22,24
16,6/08/22,684
2,11/04/21,563
88,14/03/22,66
90,27/11/21,12
85,11/03/22,245
32,8/09/22,47
57,13/06/21,251
11,11/11/21,107
57,19/05/21,496
18,21/05/21,93
19,2/11/21,81
26,12/10/22,116
40,16/12/22,153
47,23/09/22,195
45,10/07/22,50
53,14/02/22,156
94,23/04/22,3
34,7/10/22,327
23,1/06/22,37
53,22/05/21,254
2,22/08/21,144
60,7/01/22,193
32,1/04/21,39
53,15/04/21,198
47,15/03/22,155
2,19/05/22,616
21,8/01/21,332
60,16/09/22,170
92,8/04/22,17
19,21/06/21,91
57,18/01/22,537
77,29/07/22,19
77,14/10/22,32
32,15/03/22,38
21,7/07/21,492
30,23/03/22,85
11,27/03/21,145
57,11/10/21,240
73,10/08/22,2
35,13/10/21,34
40,22/01/21,106
1,22/12/21,71
21,4/07/21,335
12,19/03/22,72
60,7/02/22,163
19,8/04/21,128
60,13/09/21,176
60,29/09/22,191
65,21/07/22,4
38,29/07/22,317
59,2/04/22,33
57,13/02/21,338
21,8/10/21,364
41,21/06/22,145
44,10/12/21,17
74,22/02/21,16
38,6/07/22,266
19,6/05/21,150
48,10/07/21,37
98,2/11/22,225
31,25/09/22,17
47,7/11/22,142
60,20/06/21,126
93,15/01/21,24
1,1/09/21,81
19,13/04/22,221
51,16/08/21,50
40,27/04/21,112
53,11/11/22,267
10,19/11/22,361
54,19/05/21,34
30,26/10/21,20
50,24/10/22,23
10,30/12/22,263
18,11/09/22,91
53,5/05/22,235
60,9/05/22,156
5,19/03/21,18
51,3/03/22,39
53,8/09/22,176
46,1/03/21,17
45,26/01/22,72
76,15/08/21,36
57,15/10/22,340
5,30/01/22,17
79,9/06/21,80
60,4/07/22,162
3,21/05/21,83
53,21/02/22,127
84,25/09/21,49
74,25/01/22,23
73,23/09/21,3
1,2/12/22,106
76,2/05/21,42
40,8/11/21,55
19,26/07/22,82
79,26/03/21,49
47,29/03/22,113
51,30/04/22,54
36,17/01/22,2
60,2/04/21,187
48,30/10/21,54
44,29/01/22,171
51,26/07/21,43
12,24/01/22,84
5,9/04/22,40
16,4/07/21,551
77,10/07/21,31
94,27/02/21,45
72,4/11/21,39
85,14/06/21,70
98,1/10/22,444
71,16/02/21,9
72,3/08/22,20
3,18/07/22,16
24,6/07/21,1
25,17/01/21,78
80,26/06/21,4
5,9/07/22,35
11,8/08/22,52
47,13/07/21,167
31,10/01/22,11
51,11/11/22,44
4,31/07/22,22
19,5/06/22,56
12,14/08/21,93
59,17/05/22,53
97,26/09/22,44
73,22/04/21,4
17,5/12/21,8
97,12/12/21,83
72,29/06/21,24
37,1/08/22,13
17,16/09/22,20
83,23/10/21,14
11,4/11/22,89
80,27/02/21,7
30,13/06/22,9
64,13/06/22,9
18,26/06/21,60
90,16/07/21,16
85,10/04/21,141
60,19/08/21,116
28,16/12/21,11
84,16/03/22,27
46,13/09/22,25
85,15/01/21,193
34,1/05/22,211
76,17/07/21,47
99,11/09/21,13
54,20/03/21,41
35,13/03/21,70
65,4/07/21,6
66,1/12/21,17
67,7/05/21,14
97,11/01/21,87
34,13/02/22,123
76,22/02/22,50
41,15/02/21,100
78,30/08/22,18
8,29/06/22,26
11,6/06/21,113
30,8/05/21,92
65,5/11/22,6
7,13/07/21,77
27,18/12/21,35
76,25/07/21,41
59,25/02/21,64
73,24/06/22,14
97,12/07/21,89
72,29/01/22,45
97,13/03/22,57
66,26/03/22,57
3,27/10/21,28
26,24/02/22,52
49,7/05/22,26
32,17/06/22,49
48,3/02/22,11
46,16/09/22,36
34,5/01/21,297
62,1/07/22,19
37,28/09/21,29
4,27/07/21,19
19,5/01/22,181
19,17/06/22,158
32,7/08/21,53
59,29/01/22,49
59,1/01/22,6
35,1/03/21,24
35,9/03/22,14
45,5/08/22,116
50,6/05/21,34
11,15/03/21,58
12,13/05/22,67
25,12/04/21,50
12,22/09/22,78
26,22/05/22,64
78,7/12/22,18
1,16/04/22,70
81,8/10/21,20
95,11/11/22,21
63,13/04/21,17
51,30/07/22,55
48,22/04/21,9
18,6/07/21,31
51,15/04/21,46
19,3/01/22,102
92,27/03/22,8
11,8/05/22,91
49,4/03/22,12
77,23/04/21,25
32,13/07/22,44
58,19/10/21,12
50,27/02/22,18
71,11/05/21,7
41,31/08/21,45
8,21/07/21,20
29,8/11/22,11
74,12/02/22,54
18,8/04/21,78
88,19/08/22,104
75,27/12/22,16
81,28/12/21,6
92,5/09/21,14
28,16/08/21,2
71,2/03/21,7
46,2/03/22,30
8,6/05/21,25
77,8/09/22,22
76,21/10/21,67
22,19/09/21,2
18,30/04/21,105
84,14/04/21,39
19,12/01/21,76
47,23/08/22,124
8,14/07/22,28
44,18/12/21,41
88,24/10/21,41
28,23/04/21,22
96,17/10/22,59
78,15/05/22,9
72,25/07/21,27
72,16/08/22,23
3,9/08/21,15
35,31/01/21,31
85,3/01/21,76
54,6/02/22,6
35,10/10/22,32
85,10/05/21,82
77,19/05/21,18
59,10/11/22,54
7,25/01/22,56
72,9/04/21,14
51,30/09/21,50
74,12/01/22,37
11,1/04/21,108
36,31/10/22,6
28,4/06/21,4
37,16/06/21,17
77,7/05/21,48
30,16/03/22,77
78,9/07/21,15
83,14/02/21,11
66,9/03/22,35
80,12/02/21,3
92,21/04/22,30
31,26/11/21,4
91,8/04/21,7
98,12/04/21,149
48,31/07/21,27
59,23/05/22,48
7,15/10/21,53
23,11/08/21,52
99,13/05/21,6
72,19/07/21,29
44,1/04/21,14
58,17/05/22,2
66,22/05/21,31
37,11/04/22,8
29,30/05/22,10
8,28/11/21,31
35,16/01/22,26
76,7/10/22,38
50,9/11/22,13
74,9/06/22,20
18,8/05/21,98
72,13/02/21,35
12,27/01/22,101
72,15/01/22,30
12,8/05/22,91
32,3/09/22,22
71,8/08/21,5
59,24/02/22,58
78,5/06/21,9
85,19/10/21,78
77,28/05/21,31
29,14/12/21,10
1,30/04/22,64
29,27/05/21,9
74,11/03/21,27
31,30/06/22,17
53,19/05/21,124
76,7/02/22,65
97,24/04/22,65
30,18/01/22,24
7,10/02/21,44
92,28/08/21,17
65,7/05/22,8
59,27/07/22,58
32,21/01/22,59
83,21/03/21,12
72,27/08/22,47
56,29/05/22,17
35,15/12/21,43
13,7/11/21,10
26,11/12/21,24
7,8/12/21,65
22,15/07/21,6
22,20/05/21,1
72,16/09/22,20
44,12/11/21,11
92,17/07/21,12
17,11/09/21,33
82,5/08/22,45
56,27/04/22,9
83,27/11/22,8
44,11/02/22,25
12,12/12/21,98
56,20/03/22,9
3,19/01/21,30
17,7/04/21,27
48,25/01/22,13
89,28/04/21,6
50,25/06/21,24
29,1/04/22,5
39,25/06/21,1
32,7/05/21,34
66,12/05/21,42
12,27/05/22,65
75,2/01/22,7
11,3/11/22,84
42,15/01/21,11
97,9/09/22,26
87,17/07/22,3
49,26/01/21,9
17,13/05/22,13
3,9/01/21,27
91,24/01/22,2
50,12/07/21,23
59,7/08/21,27
99,21/02/21,3
8,2/01/22,24
72,28/02/22,18
99,12/08/21,26
4,14/12/21,8
8,25/07/22,17
56,8/05/22,19
3,30/12/22,18
28,24/05/22,4
96,1/03/22,31
26,7/12/21,21
84,19/03/21,16
81,4/03/22,10
66,8/09/21,13
78,28/04/22,16
92,30/08/22,16
73,28/09/21,7
5,29/01/21,24
3,10/07/22,19
26,8/10/21,36
29,14/02/21,9
28,7/11/22,3
62,26/10/21,16
31,6/09/22,13
17,28/08/22,3
84,5/01/21,17
39,18/02/21,2
30,15/03/22,22
74,1/02/21,13
17,27/10/22,4
79,16/01/21,53
35,3/12/21,57
11,24/07/22,68
30,2/01/22,8
45,6/03/22,40
95,11/05/21,12
44,6/11/21,5
4,11/01/21,19
23,15/04/22,10
3,4/08/21,32
74,22/01/21,31
55,17/12/21,30
4,24/04/22,29
58,17/06/22,8
83,3/09/22,3
90,2/02/22,12
82,30/06/21,36
31,3/02/22,9
66,7/07/21,21
22,12/12/21,8
77,23/02/21,13
3,17/03/21,19
48,19/07/22,8
13,17/06/21,1
90,22/04/22,15
62,7/04/21,22
84,18/05/21,17
84,7/08/22,7
95,31/05/22,14
36,1/12/22,14
72,24/09/22,47
26,17/01/21,51
22,15/11/21,5
4,22/09/21,1
32,18/10/21,30
90,15/03/21,8
43,7/05/22,1
22,2/09/22,5
29,5/08/21,12
62,14/11/22,22
12,23/10/22,83
62,13/04/21,23
54,6/08/21,12
49,7/10/21,4
74,24/08/22,44
28,2/03/21,7
46,7/08/22,12
63,15/07/21,10
66,8/07/21,6
59,12/02/22,30
50,21/06/21,15
76,3/07/21,40
71,10/04/21,12
71,25/09/21,13
74,13/04/21,33
73,31/07/22,4
73,11/11/21,7
92,19/03/21,20
39,21/07/21,2
22,10/10/22,6
29,27/12/22,16
37,6/01/21,14
81,27/03/21,10
94,9/10/21,2
4,27/09/22,15
17,4/07/21,7
64,12/10/21,4
81,1/07/21,10
83,5/02/22,24
29,9/05/21,6
19,31/01/21,65
50,8/06/22,11
46,25/08/22,43
61,30/10/22,1
95,24/05/22,11
54,17/10/21,12
90,31/05/21,10
31,11/09/22,6
48,1/04/22,9
17,27/12/22,14
56,6/05/22,23
31,25/05/21,10
13,4/01/21,3
49,25/11/21,8
73,28/12/22,14
44,9/03/22,7
95,21/10/21,7
3,14/08/22,19
99,12/06/21,18
90,7/10/22,23
74,21/10/21,18
13,11/02/22,3
42,9/09/21,6
13,14/12/21,3
71,7/09/21,6
67,28/09/22,21
31,31/10/21,7
48,16/11/21,7
24,12/05/21,7
36,5/09/22,3
91,15/11/21,2
22,23/04/22,3
81,7/07/21,9
66,11/03/21,5
31,13/06/21,14
66,5/12/21,2
80,11/01/22,2
62,21/12/22,22
50,5/08/21,20
80,2/01/21,5
91,25/11/21,6
76,9/10/22,21
48,1/11/22,7
81,8/02/22,6
90,11/02/22,17
46,12/07/21,16
3,8/11/21,21
63,12/02/21,2
59,15/05/22,5
28,12/01/22,6
36,8/08/21,5
27,31/05/21,5
29,7/02/22,4
94,8/08/21,6
22,16/11/22,6
29,30/01/22,1
92,23/05/21,10
81,19/11/22,9
80,26/02/22,7
90,12/01/22,13
50,26/04/22,12
56,12/04/21,9
62,9/04/21,16
28,8/03/21,9
58,10/08/21,8
13,30/03/21,1
13,30/05/22,4
95,3/01/22,10
27,9/12/21,4
49,13/08/21,8
31,4/02/22,5
8,5/10/21,13
64,15/01/22,3
87,22/03/21,5
22,26/01/22,7
31,16/05/21,8
94,18/10/22,2
26,12/04/21,55
5,19/12/22,14
81,21/08/21,8
29,25/11/21,8
58,22/12/21,13
81,7/04/21,4
28,8/11/21,7
24,14/05/21,3
83,25/06/22,5
23,2/09/21,9
43,3/04/21,3
38,12/06/21,2
4,21/11/22,11
44,7/06/21,15
58,22/04/21,4
22,24/04/21,5
81,21/07/22,7
89,4/11/22,2
94,12/02/22,3
65,29/06/22,3
56,24/02/22,7
17,11/06/21,9
94,20/02/21,5
13,14/09/21,3
4,3/03/22,3
42,25/04/21,6
73,9/08/22,3
81,19/07/21,6
90,21/06/22,8
93,27/01/21,1
89,4/03/21,4
49,10/07/22,4
56,15/02/21,12
13,19/07/22,5
91,25/05/22,4
64,26/04/22,3
39,28/05/21,5
73,9/03/21,4
90,13/06/22,8
31,20/11/21,2
73,11/10/22,4
65,19/02/22,7
48,27/03/22,6
81,9/08/21,7
13,3/02/22,1
4,14/06/21,6
65,8/07/22,8
24,29/01/21,3
78,12/08/21,12
38,28/02/21,3
83,19/09/22,1
89,17/07/22,1
3,11/10/21,11
48,24/05/21,6
89,19/04/22,4
28,11/04/21,3
61,30/04/22,2
31,17/03/21,9
92,20/03/21,9
31,26/08/21,2
28,19/06/21,2
5,14/02/21,5
87,26/11/21,2
56,9/07/22,6
73,12/05/21,5
90,29/08/22,7
39,15/06/21,3
75,17/12/21,3
65,30/10/22,3
83,20/05/22,2
64,27/09/21,1
73,13/10/22,1
43,15/04/21,1
27,27/06/22,2
66,19/07/22,4
75,21/12/22,6
64,17/07/22,3
58,20/02/22,4
73,27/06/21,1
89,14/12/21,4
37,8/01/22,3
87,10/01/21,2
99,18/02/21,5
36,27/07/21,1
49,17/03/22,2
80,20/07/21,2
43,11/09/22,2
27,18/07/22,2
28,7/04/21,3
37,30/04/21,1
91,3/06/21,3
43,15/10/21,3
89,31/07/21,3
61,16/08/21,1
31,27/10/21,2
53,24/09/21,3
43,1/11/22,1
13,22/04/22,7
38,16/01/21,1
83,29/08/22,2
98,1/06/22,1
89,11/04/22,1
38,25/09/21,4
87,28/05/22,1
27,23/05/22,1
70,22/01/21,3
89,12/12/22,4
36,7/05/21,1
87,18/08/21,1
65,28/12/21,1
83,6/07/21,1
89,12/10/21,1
37,26/03/21,4
81,21/01/21,2
61,14/05/21,1
83,9/02/22,2
65,4/02/21,2
89,28/10/22,1
58,28/11/22,1
43,30/01/22,1
65,28/07/22,2
94,7/01/22,1
61,7/01/21,1
73,21/02/21,1
91,27/12/21,1
83,23/12/22,2
66,27/04/21,2
89,5/12/22,1
89,28/12/22,1
28,16/07/21,1
61,1/12/21,1
9,28/12/21,2
91,4/03/21,1
91,8/05/22,1
80,28/02/21,1
73,1/09/22,1
66,14/03/21,1
22,14/06/22,2
89,30/09/22,1
36,1/09/21,29
68,14/02/22,1175
21,11/10/22,394
99,11/08/21,21
100,24/10/22,1487
100,15/05/21,2247
15,30/12/21,1538
68,5/06/22,1413
34,12/05/21,209
15,28/03/21,1399
20,21/04/22,1191
68,12/11/21,1472
2,19/04/22,529
97,14/01/22,107
68,26/12/21,1378
76,9/12/22,58
57,11/02/22,485
60,17/05/22,190
8,15/10/21,42
100,19/10/22,1964
68,23/10/22,1741
30,26/02/22,60
57,25/01/21,333
60,22/07/22,173
40,29/01/22,370
41,29/03/22,119
19,11/09/22,73
96,3/07/21,349
100,11/10/22,1706
15,10/07/21,1453
21,31/07/22,278
68,11/05/22,1395
100,5/05/21,2570
86,5/04/21,2461
100,29/08/22,1497
68,29/01/21,1684
20,3/06/21,1366
100,5/11/22,1907
20,23/12/21,1456
68,29/01/22,1214
20,11/03/21,1279
21,22/09/21,483
2,20/07/21,689
96,2/12/22,119
15,5/10/22,1147
38,4/04/22,671
21,3/05/21,389
68,9/07/22,1745
63,18/03/21,9
86,19/02/22,1507
23,16/04/22,147
10,14/09/22,449
40,17/12/22,282
15,20/01/21,1215
16,18/02/21,783
86,12/05/21,1978
20,6/12/21,1014
100,7/12/21,2056
53,2/01/22,168
38,11/04/22,686
60,26/09/21,171
86,27/12/21,1517
96,29/03/21,249
15,5/04/21,1635
48,20/02/21,45
44,12/02/22,46
57,26/01/22,503
21,21/06/21,381
100,31/12/21,1978
57,11/05/22,599
27,20/11/21,40
86,4/12/22,2193
16,25/02/21,790
100,22/10/22,1953
16,11/04/22,518
20,26/03/21,1613
19,16/04/22,353
15,11/10/22,1722
34,6/05/22,288
85,14/02/21,118
79,4/02/21,65
38,22/08/22,1381
68,12/11/22,1900
68,3/03/21,1422
11,18/06/22,109
32,4/01/21,65
16,10/02/22,590
10,19/07/21,273
68,30/11/22,1700
26,7/06/21,152
100,24/11/22,1793
1,1/01/22,157
38,29/03/21,758
15,9/04/21,1228
16,24/05/22,778
86,18/10/22,1903
2,13/04/22,682
57,4/09/22,319
86,6/07/21,2016
38,2/12/21,437
71,18/01/21,14
20,19/07/22,1037
2,19/10/21,291
23,28/01/22,54
100,2/10/22,1664
85,1/01/22,74
85,21/01/22,217
16,25/01/22,694
98,20/08/22,445
20,2/12/22,1420
24,4/05/21,4
96,17/09/22,166
53,1/03/22,119
11,4/11/21,92
16,8/01/22,563
21,20/04/22,532
86,15/02/21,1621
16,20/12/22,990
20,27/09/22,1094
2,25/07/21,529
18,29/03/21,64
23,3/09/22,354
86,22/02/21,1787
40,8/01/21,124
15,11/08/21,1329
40,17/09/22,381
77,17/12/21,89
68,20/08/22,1627
28,25/01/22,8
2,17/03/21,882
16,4/11/21,561
18,9/02/21,55
96,22/05/22,244
12,20/02/21,68
7,5/01/22,86
34,4/07/21,215
53,16/07/22,234
57,17/03/21,524
53,2/05/21,242
44,9/02/21,12
57,14/04/22,558
53,5/07/21,101
10,23/01/21,338
10,11/12/21,412
19,11/04/21,54
16,2/02/21,937
97,5/06/22,125
29,6/10/21,58
96,1/03/21,146
92,3/05/21,20
57,9/01/22,300
2,22/04/22,526
86,19/04/21,1709
48,10/04/22,4
32,18/05/21,47
21,8/04/21,419
12,25/01/22,58
21,25/01/21,356
19,23/04/21,150
21,27/09/21,364
5,11/06/22,56
40,8/11/22,152
38,27/09/21,729
74,15/11/21,9
60,10/10/22,170
18,13/05/22,96
38,25/05/21,283
3,23/06/21,28
88,25/06/21,59
38,3/08/21,216
10,2/11/22,451
3,17/12/22,50
79,21/04/21,78
17,30/11/21,7
68,16/01/21,1545
26,23/09/22,176
19,15/03/22,160
44,12/01/21,91
20,26/04/21,1203
16,7/09/22,685
32,23/09/21,42
34,14/09/21,275
100,4/07/22,1469
18,28/07/21,68
45,2/04/22,97
98,22/03/22,227
7,22/04/21,61
90,24/05/21,9
98,8/11/21,191
47,27/06/22,136
19,16/09/21,117
7,30/01/22,84
3,29/03/22,11
60,18/05/21,193
63,18/07/21,9
32,9/03/21,67
34,30/03/22,259
4,23/12/22,24
54,22/01/22,50
18,19/04/22,96
47,4/03/21,135
53,25/05/22,120
29,24/05/22,14
34,2/02/21,330
34,8/08/21,131
26,28/12/22,161
41,27/03/22,174
18,12/06/21,87
79,27/04/21,52
74,19/01/22,60
2,14/02/21,563
18,23/04/21,149
85,19/02/22,207
38,26/02/21,332
10,24/11/21,583
2,20/08/21,176
12,17/05/22,72
29,4/03/22,22
2,4/07/21,521
99,27/02/21,38
26,7/08/21,73
76,23/11/21,83
18,4/12/22,151
96,17/05/21,105
3,24/02/21,29
74,7/04/22,21
79,13/01/21,38
18,10/11/22,71
38,3/06/21,415
29,13/07/21,22
12,4/02/22,86
17,11/08/21,24
96,20/06/21,299
97,9/08/21,53
11,27/06/22,61
53,2/12/22,253
47,3/11/21,148
10,9/06/22,280
63,1/08/21,14
19,3/11/22,127
50,22/10/22,24
26,25/02/21,77
48,24/09/22,21
41,27/01/21,365
19,27/10/21,183
57,11/09/22,288
97,22/02/21,51
1,27/03/21,72
85,16/10/21,196
5,8/11/22,21
76,17/02/22,53
34,7/05/22,273
60,26/05/21,246
12,25/11/22,229
19,15/04/21,100
10,30/04/21,350
32,29/10/21,38
84,13/01/21,18
92,31/08/21,32
97,18/01/21,100
29,3/12/22,39
11,23/02/21,63
53,30/01/22,219
60,3/01/22,152
21,20/07/22,478
51,3/02/21,56
11,27/01/22,111
59,2/02/21,53
53,22/07/21,252
97,29/08/22,55
40,9/05/22,51
10,26/09/22,303
76,11/09/21,69
80,13/11/21,14
8,28/04/22,47
17,13/08/22,41
76,5/05/21,79
98,8/01/21,449
18,16/02/21,105
72,21/09/22,16
59,14/05/21,62
85,22/12/21,202
88,8/03/22,98
35,21/01/21,54
59,18/09/21,29
51,30/04/21,67
19,5/02/22,275
26,21/05/21,90
58,23/10/21,30
23,28/12/22,33
40,7/06/22,107
4,3/04/21,23
73,17/03/21,3
2,10/09/21,219
38,6/09/22,227
59,12/09/22,63
21,24/07/22,255
45,30/07/22,69
47,19/11/22,199
72,8/12/22,53
58,28/09/22,12
18,4/01/21,288
64,28/04/22,4
1,30/05/21,55
56,22/09/22,7
11,6/11/22,93
34,3/04/21,246
40,20/06/21,72
92,21/02/22,41
53,11/01/21,158
44,29/12/22,208
38,2/02/22,292
46,4/09/22,15
81,11/05/21,10
21,2/05/21,345
40,26/06/22,54
73,9/02/21,7
51,19/03/21,83
30,22/01/22,71
47,25/08/22,147
44,19/01/21,59
45,22/03/22,63
78,22/12/21,7
3,3/04/21,39
85,10/10/21,71
56,24/08/22,8
72,7/07/22,27
76,4/01/22,43
11,16/05/21,99
18,18/03/21,65
5,9/07/21,50
11,19/03/21,122
7,13/02/22,62
45,7/08/21,75
76,29/12/22,45
1,31/01/21,169
41,6/01/22,149
78,27/07/22,11
47,29/01/21,153
49,6/02/21,43
95,13/08/21,16
32,6/04/21,51
90,18/02/21,5
32,24/01/22,37
7,6/01/22,76
40,1/07/22,125
57,22/10/22,422
13,7/12/22,7
89,7/12/22,4
40,26/01/21,89
19,29/12/22,153
59,5/03/21,52
96,29/09/21,74
50,24/03/21,23
23,12/08/21,20
58,9/10/21,52
4,18/04/21,27
66,16/06/21,19
75,21/04/22,11
96,11/02/22,127
26,7/05/22,19
76,29/04/21,83
8,11/08/21,21
35,11/08/22,27
18,10/04/22,134
79,7/05/21,63
59,8/01/21,80
59,30/09/21,51
28,26/07/22,12
18,6/07/22,27
98,9/10/22,199
18,14/09/21,37
50,30/12/21,23
28,5/05/22,5
1,6/04/21,57
82,16/02/21,21
88,12/11/22,81
12,9/05/22,63
22,19/11/22,11
1,18/01/21,49
45,4/02/21,72
50,20/03/21,36
65,1/12/22,5
29,13/05/21,22
30,26/08/22,20
12,29/04/22,79
50,19/12/21,38
74,3/06/22,34
74,29/09/22,23
41,22/03/22,125
51,1/11/22,41
30,11/05/22,29
62,3/10/22,22
41,16/04/21,184
81,29/10/21,6
19,7/06/22,104
7,18/04/21,101
74,26/06/21,96
84,27/08/22,30
50,18/01/21,20
1,11/06/22,75
44,24/03/21,17
40,4/04/22,52
97,3/12/22,139
23,3/12/22,56
7,25/05/21,115
51,19/10/21,43
12,6/07/22,71
87,1/10/21,2
4,23/06/22,11
7,29/01/22,57
12,30/01/22,79
50,25/11/22,54
8,15/02/22,20
22,15/04/22,7
32,19/07/21,58
8,9/05/21,20
31,14/07/22,15
46,4/10/22,37
60,21/03/21,146
44,26/04/21,36
7,15/02/22,78
71,5/06/21,15
72,28/07/21,19
49,8/01/22,30
27,31/01/21,3
82,16/09/21,38
8,3/09/22,83
1,9/08/21,16
92,28/06/21,24
45,3/09/21,98
78,2/09/22,27
78,15/06/22,11
78,20/07/22,22
96,21/10/21,84
4,7/12/21,14
41,2/06/22,121
97,20/04/21,129
64,2/05/22,1
26,5/02/22,59
45,17/07/22,65
29,20/02/21,69
81,29/06/21,8
35,3/07/21,56
51,6/11/22,35
92,15/03/21,18
51,22/08/21,22
12,1/11/22,58
50,22/07/21,28
35,19/02/22,35
82,30/08/22,30
46,14/11/22,44
37,22/11/21,14
17,12/08/22,8
11,1/04/22,129
77,6/08/22,20
37,22/10/21,3
46,3/12/21,45
41,6/04/21,114
31,15/09/22,14
30,14/04/22,28
22,20/10/22,5
88,1/04/22,22
32,3/07/21,46
78,4/12/22,17
78,27/01/21,8
97,1/07/21,117
96,6/09/22,57
35,13/01/22,36
46,23/06/22,26
77,11/01/21,20
30,4/05/22,32
31,18/04/22,3
97,19/10/21,114
1,8/03/21,36
22,20/06/22,2
22,24/10/22,8
32,16/08/21,55
72,24/08/22,15
48,6/08/21,6
27,7/12/22,24
40,4/07/21,60
19,29/05/22,64
30,12/03/22,79
51,15/03/22,30
46,20/11/22,26
39,2/03/21,6
1,16/06/21,31
73,13/02/21,20
74,26/02/22,55
18,31/01/22,66
8,1/11/22,33
62,19/08/22,26
31,15/10/22,24
66,1/10/21,16
31,10/01/21,4
81,9/05/21,12
73,10/11/22,5
88,20/11/21,79
31,3/06/21,6
31,16/12/22,27
64,21/04/22,5
88,17/07/21,46
81,28/03/22,4
17,10/07/21,24
9,3/01/22,4
30,21/03/22,7
72,1/08/21,32
35,31/10/22,23
46,29/08/22,29
84,25/02/21,21
45,31/12/21,54
29,30/05/21,6
96,15/12/21,72
14,13/01/21,6
24,3/01/21,5
45,7/06/22,41
1,29/10/22,61
76,6/10/21,60
45,13/12/22,77
95,24/12/21,5
72,3/06/21,48
62,26/05/21,19
99,12/02/21,16
72,18/07/21,32
76,7/04/22,55
98,24/10/22,122
12,27/01/21,61
45,24/12/21,65
90,26/02/21,13
89,25/05/21,1
23,27/10/22,38
13,21/11/21,10
56,10/08/22,11
99,14/04/21,7
22,5/06/22,4
29,6/02/22,5
63,29/08/21,13
28,5/08/22,10
22,25/02/22,11
44,17/02/22,15
83,27/04/21,11
90,5/07/22,16
76,12/09/22,42
18,23/07/21,58
81,2/04/22,12
49,9/04/22,17
51,18/08/21,16
43,4/06/21,6
59,12/11/22,40
59,20/07/21,72
82,22/06/21,31
79,3/02/21,53
51,18/12/22,21
48,14/11/22,10
23,29/11/21,31
73,13/08/22,13
83,8/04/21,3
62,21/10/21,13
72,31/10/22,10
3,16/01/21,19
56,25/06/21,12
3,28/06/21,11
29,2/01/22,9
17,5/10/22,20
71,23/09/21,8
88,27/06/21,62
23,23/05/22,33
51,4/02/21,56
46,26/09/21,19
74,12/07/22,16
88,26/10/21,41
39,21/01/21,8
3,8/12/22,56
82,12/04/22,35
62,27/05/22,28
30,8/08/21,6
58,17/07/21,18
84,11/03/21,23
27,21/12/21,15
9,27/02/21,4
8,28/03/22,19
